Version 1.1
Scenario 12
time(ms), A_L_pX, A_L_pY, A_L_pZ, A_L_iX, A_L_iY, A_L_iZ, A_R_pX, A_R_pY, A_R_pZ, A_R_iX, A_R_iY, A_R_iZ, B_L_pX, B_L_pY, B_L_pZ, B_L_iX, B_L_iY, B_L_iZ, B_R_pX, B_R_pY, B_R_pZ, B_R_iX, B_R_iY, B_R_iZ
401, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
417, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
434, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
450, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
467, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
484, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
501, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
535, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
550, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
568, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
600, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
617, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
635, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
650, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
667, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
684, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
700, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
717, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
734, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
750, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
767, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
800, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
817, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
834, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
850, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
867, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
884, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
901, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
917, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
934, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
951, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
968, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
984, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1001, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1017, 2602, -4411, 2225, 4350, -5016, 2519, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1035, -5810, -2390, -392, -4395, -1289, -1221, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1051, -5729, -2433, -396, -4321, -1354, -1232, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1067, -5618, -2533, -392, -4166, -1552, -1243, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1084, -5618, -2533, -392, -4166, -1552, -1243, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1101, -5317, -2805, -362, -3888, -1925, -1240, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1117, -5317, -2805, -362, -3888, -1925, -1240, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1134, -5317, -2805, -362, -3888, -1925, -1240, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1151, -4763, -3143, -260, -3356, -2644, -1198, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1168, -4763, -3143, -260, -3356, -2644, -1198, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1184, -4281, -3212, 49, -2467, -4462, -692, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1201, -3818, -3301, 137, -1852, -3972, -711, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1217, -3528, -3202, 248, -1461, -3651, -606, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1234, -3333, -3021, 333, -1163, -3349, -508, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1251, -3208, -2750, 399, -959, -3140, -420, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1267, -3067, -2511, 450, -794, -2836, -372, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1284, -2904, -2367, 480, -701, -2474, -376, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1301, -2815, -2106, 490, -636, -2152, -375, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1317, -2815, -2106, 490, -636, -2152, -375, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1335, -2777, -1815, 511, -642, -1945, -364, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1351, -2777, -1815, 511, -642, -1945, -364, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1367, -2799, -1311, 568, -648, -1581, -298, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1385, -2799, -1311, 568, -648, -1581, -298, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1401, -3009, -920, 641, -590, -1111, -153, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1418, -3009, -920, 641, -590, -1111, -153, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1434, -3148, -696, 691, -661, -849, -84, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1451, -3202, -534, 692, -729, -672, -87, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1467, -3202, -534, 692, -729, -672, -87, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1484, -3251, -408, 681, -810, -406, -111, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1501, -3251, -408, 681, -810, -406, -111, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1518, -3329, -149, 632, -1638, -1040, 81, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1535, -3372, -58, 582, -1903, -939, 24, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1551, -3564, 21, 471, -1848, -193, -128, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1567, -3618, 43, 440, -2135, -361, -6, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1584, -3689, 57, 323, -2301, -397, -53, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1601, -3935, 1, 225, -2642, -471, -154, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618, -4021, -167, 140, -2684, -671, -207, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1634, -4116, -252, 110, -2710, -758, -200, 2350, -2104, 1064, 1304, -2928, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1651, -4152, -267, 95, -2721, -774, -201, 2696, -2397, 1009, 673, -1538, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1667, -4182, -289, 78, -2718, -756, -231, 2646, -2405, 1019, 624, -1552, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1684, -4197, -386, 63, -2739, -781, -290, 2619, -2419, 1038, 567, -1579, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1701, -4197, -386, 63, -2739, -781, -290, 2619, -2419, 1038, 567, -1579, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1718, -4202, -549, 55, -2796, -873, -354, 2565, -2431, 1080, 508, -1612, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1735, -4198, -695, 56, -2819, -933, -402, 2550, -2436, 1128, 448, -1660, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1752, -4216, -792, 58, -2819, -913, -429, 2516, -2472, 1171, 416, -1701, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1767, -4239, -870, 67, -2831, -969, -440, 2497, -2492, 1207, 376, -1753, 419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1785, -4250, -936, 60, -2824, -1006, -461, 2480, -2510, 1234, 331, -1815, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1801, -4271, -1003, 59, -2850, -1061, -480, 2472, -2499, 1266, 287, -1869, 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1818, -4324, -1123, 49, -2924, -1149, -502, 2453, -2468, 1298, 242, -1925, 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1834, -4372, -1305, 27, -2953, -1280, -526, 2447, -2442, 1320, 206, -1971, 533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851, -4452, -1418, 19, -3060, -1436, -548, 2420, -2434, 1337, 176, -2021, 547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1868, -4476, -1639, 27, -3101, -1813, -544, 2409, -2429, 1345, 159, -2069, 555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1885, -4491, -1813, 46, -3184, -2193, -535, 2408, -2420, 1348, 155, -2118, 559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1901, -4431, -2051, 99, -3198, -2604, -498, 2451, -2413, 1345, 180, -2144, 562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1918, -4431, -2051, 99, -3198, -2604, -498, 2451, -2413, 1345, 180, -2144, 562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1950, -4431, -2051, 99, -3198, -2604, -498, 2451, -2413, 1345, 180, -2144, 562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1952, -4191, -2224, 193, -2902, -3039, -355, 2777, -2213, 1250, 514, -1857, 478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1970, -4017, -2354, 350, -2547, -3234, -142, 3090, -2100, 1125, 941, -1778, 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1986, -3743, -2470, 545, -2196, -3331, 52, 3337, -1832, 806, 1054, -2660, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2003, -3690, -2468, 723, -1954, -3338, 290, 3680, -1839, 539, 1068, -1872, -123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019, -3507, -2472, 868, -1733, -3355, 449, 4166, -1819, 408, 1576, -1566, -251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2050, -3411, -2405, 1009, -1621, -3308, 606, 4647, -1742, 293, 2208, -1494, -422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2052, -3411, -2405, 1009, -1621, -3308, 606, 4647, -1742, 293, 2208, -1494, -422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2069, -3291, -2181, 1177, -1379, -3024, 789, 5485, -1959, 258, 3659, -1409, -593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2086, -3291, -2181, 1177, -1379, -3024, 789, 5485, -1959, 258, 3659, -1409, -593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2116, -3291, -2181, 1177, -1379, -3024, 789, 5485, -1959, 258, 3659, -1409, -593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2119, -3268, -2040, 1175, -1356, -2856, 755, 5713, -2046, 218, 4127, -1441, -666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2136, -3338, -1918, 1168, -1415, -2657, 720, 5673, -2064, 236, 4233, -1495, -677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2153, -3492, -1691, 1121, -1535, -2291, 643, 5480, -2068, 282, 4310, -1592, -675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2183, -3738, -1536, 1032, -1738, -2002, 542, 5198, -2092, 305, 4066, -1693, -658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2186, -3920, -1332, 905, -1957, -1658, 377, 4966, -2047, 333, 3727, -1754, -621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2203, -4119, -1173, 783, -2210, -1138, 216, 4716, -2011, 369, 3337, -1906, -571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2233, -4456, -873, 667, -2657, -939, 68, 4424, -2147, 448, 2826, -2015, -454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2236, -4818, -704, 524, -3124, -710, -104, 3948, -2216, 469, 2311, -2709, -396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2266, -5288, -650, 447, -3820, -472, -233, 3587, -2217, 520, 1641, -2222, -306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2269, -5548, -467, 322, -4137, -113, -357, 3377, -2240, 822, 1477, -2037, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2287, -5797, -515, 196, -4548, -139, -512, 3170, -2304, 927, 1311, -2043, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2316, -5877, -481, 102, -4793, 110, -605, 2980, -2328, 972, 1024, -2390, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2319, -5984, -514, -12, -4803, 17, -712, 2826, -2373, 1026, 813, -2450, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2349, -5984, -514, -12, -4803, 17, -712, 2826, -2373, 1026, 813, -2450, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2352, -6085, -522, -34, -4919, -43, -744, 2660, -2434, 1092, 640, -2384, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2383, -6138, -566, -53, -4952, -59, -756, 2563, -2468, 1162, 503, -2379, 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2386, -6161, -589, -57, -4962, -92, -760, 2470, -2500, 1219, 406, -2377, 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2417, -6175, -612, -60, -4945, -118, -758, 2412, -2493, 1260, 321, -2377, 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2419, -6150, -652, -60, -4899, -172, -756, 2341, -2506, 1283, 255, -2382, 481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2450, -6086, -712, -62, -4828, -265, -761, 2332, -2501, 1290, 225, -2386, 495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2467, -5980, -811, -61, -4733, -362, -762, 2333, -2502, 1291, 219, -2398, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2470, -5891, -919, -46, -4639, -526, -752, 2361, -2476, 1282, 245, -2407, 490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2499, -5767, -1023, -18, -4536, -716, -737, 2396, -2444, 1246, 355, -2352, 438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2503, -5564, -1177, 16, -4373, -977, -718, 2544, -2294, 1155, 625, -2255, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2534, -5564, -1177, 16, -4373, -977, -718, 2544, -2294, 1155, 625, -2255, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2550, -5377, -1299, 64, -4162, -1229, -671, 2744, -2289, 1029, 897, -2234, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2552, -5220, -1332, 119, -3936, -1378, -606, 3082, -2366, 890, 1364, -2038, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2583, -5003, -1357, 229, -3570, -1547, -464, 3309, -2299, 714, 1738, -1988, -184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2599, -4755, -1415, 365, -3164, -1711, -285, 3673, -2209, 602, 2254, -1978, -327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2616, -4433, -1466, 539, -2746, -1772, -89, 4020, -2213, 474, 2797, -1915, -480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2619, -4237, -1590, 658, -2370, -1860, 78, 4351, -2119, 349, 3109, -2262, -610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2650, -3876, -1534, 819, -2044, -1898, 236, 4988, -2321, 290, 3730, -2017, -660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2667, -3609, -1614, 932, -1706, -1857, 359, 5235, -2375, 248, 4136, -1980, -717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2683, -3418, -1644, 1033, -1525, -1949, 461, 5414, -2360, 224, 4293, -1969, -738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2686, -3311, -1655, 1087, -1400, -2017, 526, 5496, -2319, 204, 4352, -1968, -759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
