Version 1.1
Scenario 0
time(ms), A_L_pX, A_L_pY, A_L_pZ, A_L_iX, A_L_iY, A_L_iZ, A_R_pX, A_R_pY, A_R_pZ, A_R_iX, A_R_iY, A_R_iZ, B_L_pX, B_L_pY, B_L_pZ, B_L_iX, B_L_iY, B_L_iZ, B_R_pX, B_R_pY, B_R_pZ, B_R_iX, B_R_iY, B_R_iZ
296, -1822, -1930, -632, -722, -2999, -1652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
314, -1512, -1954, -668, -287, -3093, -1661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331, -1142, -1893, -692, 146, -3049, -1676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
347, -791, -1835, -695, 523, -3080, -1654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364, -397, -1697, -707, 1032, -2942, -1650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
380, -139, -1591, -701, 1530, -2808, -1611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
397, 460, -1390, -652, 2050, -2986, -1452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
413, 747, -1449, -651, 2175, -3750, -1026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
430, 747, -1449, -651, 2175, -3750, -1026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
447, 1019, -1359, -673, 2581, -3662, -966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
463, 1385, -1080, -638, 2195, -3187, -585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
480, 1677, -842, -728, 2565, -2695, -764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
497, 1674, -723, -722, 2625, -2448, -811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514, 1754, -684, -713, 2771, -2337, -778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
530, 1754, -684, -713, 2771, -2337, -778, 2022, 620, -75, 2679, 75, -1125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
547, 1754, -684, -713, 2771, -2337, -778, 2070, 576, -75, 2747, 264, -1143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
563, 1754, -684, -713, 2771, -2337, -778, 2143, 657, -100, 2791, 418, -1173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
580, 1754, -684, -713, 2771, -2337, -778, 2153, 838, -134, 2806, 518, -1203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
596, 1754, -684, -713, 2771, -2337, -778, 2153, 838, -134, 2806, 518, -1203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
614, 1754, -684, -713, 2771, -2337, -778, 2193, 931, -160, 2829, 865, -1240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
630, 1754, -684, -713, 2771, -2337, -778, 2170, 979, -173, 2775, 839, -1254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
647, 1754, -684, -713, 2771, -2337, -778, 2147, 975, -181, 2781, 788, -1258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
663, 1754, -684, -713, 2771, -2337, -778, 2147, 975, -181, 2781, 788, -1258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
680, 1754, -684, -713, 2771, -2337, -778, 1915, 1606, -187, 2550, 567, -716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
696, 1754, -684, -713, 2771, -2337, -778, 1762, 1698, -175, 2103, 848, -565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
714, 1754, -684, -713, 2771, -2337, -778, 1731, 1664, -174, 1878, 923, -521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
730, 1754, -684, -713, 2771, -2337, -778, 1684, 1635, -195, 1741, 934, -535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
747, 1754, -684, -713, 2771, -2337, -778, 1593, 1595, -224, 1603, 907, -565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
763, 1754, -684, -713, 2771, -2337, -778, 1418, 1581, -281, 1436, 851, -603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
780, 1754, -684, -713, 2771, -2337, -778, 1282, 1563, -315, 1305, 821, -627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
797, 1754, -684, -713, 2771, -2337, -778, 1180, 1537, -333, 1231, 788, -640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
814, 1754, -684, -713, 2771, -2337, -778, 1175, 1412, -352, 1160, 668, -658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
831, 1754, -684, -713, 2771, -2337, -778, 950, 1361, -403, 1043, 638, -714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
847, 1754, -684, -713, 2771, -2337, -778, 901, 1317, -443, 965, 605, -758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
864, 1754, -684, -713, 2771, -2337, -778, 901, 1317, -443, 965, 605, -758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
880, 1754, -684, -713, 2771, -2337, -778, 923, 1197, -415, 863, 536, -750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
897, 1754, -684, -713, 2771, -2337, -778, 966, 1122, -412, 793, 489, -752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
913, 1754, -684, -713, 2771, -2337, -778, 949, 1020, -415, 722, 390, -745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
930, 1754, -684, -713, 2771, -2337, -778, 881, 871, -456, 672, 166, -752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
947, 1754, -684, -713, 2771, -2337, -778, 839, 766, -470, 657, 14, -741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
964, 1754, -684, -713, 2771, -2337, -778, 860, 525, -466, 664, -225, -735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
981, 1754, -684, -713, 2771, -2337, -778, 867, 434, -471, 665, -320, -738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
997, 1754, -684, -713, 2771, -2337, -778, 869, 352, -477, 645, -423, -730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1014, 1754, -684, -713, 2771, -2337, -778, 969, 106, -509, 615, -694, -736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1030, 1754, -684, -713, 2771, -2337, -778, 993, -19, -518, 613, -829, -742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1047, 1754, -684, -713, 2771, -2337, -778, 1001, -146, -517, 597, -962, -738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1063, 1754, -684, -713, 2771, -2337, -778, 1001, -146, -517, 597, -962, -738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1081, 1754, -684, -713, 2771, -2337, -778, 1081, -353, -715, 528, -1169, -903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1097, 1754, -684, -713, 2771, -2337, -778, 1135, -430, -782, 510, -1239, -952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1113, 1754, -684, -713, 2771, -2337, -778, 1135, -430, -782, 510, -1239, -952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1131, 1754, -684, -713, 2771, -2337, -778, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1147, -7, -1236, -306, 2339, -1486, -1260, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1164, 273, -1340, -376, 2399, -1677, -1376, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1180, 347, -1439, -397, 2425, -1891, -1398, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1196, 360, -1532, -407, 2444, -2059, -1399, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1214, 357, -1620, -407, 2450, -2206, -1391, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1231, 339, -1706, -405, 2446, -2339, -1380, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1247, 321, -1766, -402, 2436, -2425, -1372, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1264, 320, -1797, -402, 2431, -2479, -1371, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1280, 320, -1797, -402, 2431, -2479, -1371, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1297, 323, -1811, -404, 2431, -2509, -1371, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1314, 326, -1807, -406, 2433, -2517, -1373, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1331, 333, -1769, -424, 2427, -2514, -1388, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1347, 340, -1666, -449, 2398, -2437, -1418, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1364, 334, -1547, -468, 2366, -2276, -1449, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1380, 315, -1389, -499, 2350, -2109, -1480, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1397, 320, -1209, -529, 2332, -1841, -1528, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1413, 319, -1072, -551, 2320, -1605, -1564, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1430, 321, -873, -574, 2241, -1518, -1590, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1448, 321, -729, -590, 2174, -1313, -1625, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1464, 279, -508, -611, 2124, -1055, -1651, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1480, 242, -318, -624, 2065, -789, -1675, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1498, 242, -318, -624, 2065, -789, -1675, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1514, 242, -318, -624, 2065, -789, -1675, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1530, 101, -25, -630, 1843, -514, -1694, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1547, 101, -25, -630, 1843, -514, -1694, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1563, 2, 270, -615, 1687, 139, -1708, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1580, -92, 440, -618, 1067, -656, -1478, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1598, -159, 527, -620, 824, -774, -1294, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1614, -181, 581, -635, 705, -730, -1237, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1631, -208, 712, -658, 748, -488, -1271, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1647, -219, 766, -668, 614, -461, -1032, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1664, -368, 866, -677, 345, -312, -974, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1680, -442, 920, -702, -24, -245, -1020, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1698, -442, 920, -702, -24, -245, -1020, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713, -587, 1030, -712, -235, -199, -975, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1730, -642, 1072, -716, -317, -177, -957, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1747, -609, 1066, -761, -421, -208, -988, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1764, -639, 1061, -798, -541, -229, -1008, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1780, -717, 1035, -869, -808, -270, -1057, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1797, -906, 984, -920, -1105, -330, -1082, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1813, -965, 927, -977, -1398, -377, -1102, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1830, -1032, 825, -1100, -1668, -443, -1208, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1848, -1191, 705, -1181, -2160, -444, -1295, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1864, -1184, 678, -1193, -2215, -424, -1339, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1881, -1339, 491, -1166, -2746, -427, -1159, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1897, -1429, 415, -1159, -3015, -297, -1052, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1914, -1455, 394, -1158, -3063, -269, -1027, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1931, -1455, 394, -1158, -3063, -269, -1027, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1948, -1505, 357, -1172, -3112, -277, -1017, 1222, -525, -807, 576, -1327, -978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1964, -1505, 357, -1172, -3112, -277, -1017, -2412, 377, -419, -3189, 481, -1482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1980, -1505, 357, -1172, -3112, -277, -1017, -2565, 287, -446, -3327, 382, -1507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1998, -1505, 357, -1172, -3112, -277, -1017, -2614, 163, -500, -3417, 297, -1556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2014, -1505, 357, -1172, -3112, -277, -1017, -2691, 50, -527, -3581, 183, -1574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2031, -1505, 357, -1172, -3112, -277, -1017, -2773, -37, -537, -3717, 36, -1579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2047, -1505, 357, -1172, -3112, -277, -1017, -2880, -130, -542, -3887, -123, -1576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2064, -1505, 357, -1172, -3112, -277, -1017, -3029, -205, -569, -4025, -302, -1603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2081, -1505, 357, -1172, -3112, -277, -1017, -3126, -278, -578, -4131, -426, -1610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2097, -1505, 357, -1172, -3112, -277, -1017, -3239, -346, -587, -4271, -519, -1616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2114, -1505, 357, -1172, -3112, -277, -1017, -3328, -414, -630, -4331, -662, -1660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2130, -1505, 357, -1172, -3112, -277, -1017, -3328, -414, -630, -4331, -662, -1660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2147, -1505, 357, -1172, -3112, -277, -1017, -3409, -462, -665, -4384, -774, -1695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2164, -1505, 357, -1172, -3112, -277, -1017, -3460, -524, -690, -4541, -904, -1705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2180, -1505, 357, -1172, -3112, -277, -1017, -3565, -579, -710, -4598, -1011, -1726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2198, -1505, 357, -1172, -3112, -277, -1017, -3652, -659, -719, -4651, -1099, -1735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2214, -1505, 357, -1172, -3112, -277, -1017, -3701, -709, -725, -4705, -1175, -1734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2231, -1505, 357, -1172, -3112, -277, -1017, -3763, -761, -745, -4759, -1267, -1748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2247, -1505, 357, -1172, -3112, -277, -1017, -3801, -822, -760, -4838, -1328, -1752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2263, -1505, 357, -1172, -3112, -277, -1017, -3850, -878, -772, -4910, -1388, -1758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2280, -1505, 357, -1172, -3112, -277, -1017, -3893, -926, -781, -4964, -1441, -1765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2298, -1505, 357, -1172, -3112, -277, -1017, -3914, -969, -788, -5010, -1491, -1767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2314, -1505, 357, -1172, -3112, -277, -1017, -3935, -1005, -790, -5043, -1525, -1769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2330, -1505, 357, -1172, -3112, -277, -1017, -3951, -1048, -795, -5074, -1573, -1771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2348, -1505, 357, -1172, -3112, -277, -1017, -3976, -1064, -801, -5103, -1584, -1778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2364, -1505, 357, -1172, -3112, -277, -1017, -3976, -1064, -801, -5103, -1584, -1778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2380, -1505, 357, -1172, -3112, -277, -1017, -3995, -1088, -803, -5129, -1626, -1778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2397, -1505, 357, -1172, -3112, -277, -1017, -4014, -1109, -804, -5150, -1663, -1777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2413, -1505, 357, -1172, -3112, -277, -1017, -4035, -1132, -804, -5169, -1696, -1777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2430, -1505, 357, -1172, -3112, -277, -1017, -4056, -1156, -802, -5184, -1740, -1775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2447, -1505, 357, -1172, -3112, -277, -1017, -4065, -1174, -801, -5192, -1766, -1774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2464, -1505, 357, -1172, -3112, -277, -1017, -4072, -1193, -800, -5195, -1788, -1773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2480, -1505, 357, -1172, -3112, -277, -1017, -4080, -1212, -795, -5195, -1815, -1770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2498, -1505, 357, -1172, -3112, -277, -1017, -4077, -1233, -791, -5192, -1842, -1766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2514, -1505, 357, -1172, -3112, -277, -1017, -4069, -1261, -781, -5172, -1883, -1757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2530, -1505, 357, -1172, -3112, -277, -1017, -4058, -1292, -771, -5147, -1911, -1750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2548, -1505, 357, -1172, -3112, -277, -1017, -4030, -1322, -754, -5102, -1943, -1737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2564, -1505, 357, -1172, -3112, -277, -1017, -4030, -1322, -754, -5102, -1943, -1737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2581, -1505, 357, -1172, -3112, -277, -1017, -3987, -1363, -740, -5057, -1968, -1727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2597, -1505, 357, -1172, -3112, -277, -1017, -3954, -1393, -722, -5005, -2006, -1710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2614, -1505, 357, -1172, -3112, -277, -1017, -3883, -1423, -702, -4918, -2057, -1690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2630, -1505, 357, -1172, -3112, -277, -1017, -3805, -1481, -682, -4830, -2107, -1674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2647, -1505, 357, -1172, -3112, -277, -1017, -3760, -1505, -662, -4747, -2162, -1654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2664, -1505, 357, -1172, -3112, -277, -1017, -3715, -1550, -644, -4672, -2207, -1639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2681, -1505, 357, -1172, -3112, -277, -1017, -3653, -1578, -628, -4591, -2248, -1623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2697, -1505, 357, -1172, -3112, -277, -1017, -3553, -1613, -607, -4469, -2297, -1602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2714, -1505, 357, -1172, -3112, -277, -1017, -3453, -1639, -590, -4337, -2347, -1584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2731, -3550, -1667, -438, -2086, -2209, -1503, -3453, -1639, -590, -4337, -2347, -1584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2748, -3463, -1757, -443, -2017, -2254, -1515, -3453, -1639, -590, -4337, -2347, -1584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2764, -3390, -1794, -440, -1935, -2299, -1511, -3453, -1639, -590, -4337, -2347, -1584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2780, -3390, -1794, -440, -1935, -2299, -1511, -3453, -1639, -590, -4337, -2347, -1584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2798, -3299, -1830, -436, -1830, -2335, -1505, -3453, -1639, -590, -4337, -2347, -1584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
